Is flight is on time....,F,F,F,F,F,T,F,F,F
what is the price,F,T,F,T,F,T,F,F,F
10.30 for studt,T,F,F,T,F,T,F,F,F
Remind me to meet at 7 today evening,F,F,T,F,F,F,F,F,F
Any 5 inch phone available?,F,F,F,F,F,F,F,F,T
Nagpur to Delhi and Delhi to Nagpur,F,F,F,F,F,T,F,F,F
i want know the fees of intermediate improvement exam,F,F,F,F,F,F,F,F,T
every half n hour,F,F,T,F,F,F,F,F,F
i will let u know.,F,F,F,F,F,F,F,T,F
please show me trains from bvi to than for sleeper (sl) on 25-03-2017.,F,F,F,F,F,T,F,F,F
Size 50,F,F,F,F,F,F,F,F,T
y no response,F,F,F,F,F,F,F,T,F
Where can I get reliance jeo sim,F,F,F,F,F,F,T,F,F
Can u suggest the best route to reach mehadipatnam,F,F,F,F,F,T,F,F,F
hotel with swimingpull,F,F,F,F,F,T,F,F,F
please confirm me the route of train no 17603 kachiguda yashwantpur express,F,F,F,F,F,T,F,F,F
no ...thanks,F,F,F,F,F,F,F,T,F
muje diploma 3rd. sem ka emi questions paper hona he,F,F,F,F,F,F,F,F,T
okie thankyou,F,F,F,F,F,F,F,T,F
i can cancel my ride,F,F,F,F,F,T,F,F,F
"Is there a travel agency which can provide a luxury car on hire , to just drop and pick me up from airport.",F,F,F,F,F,T,F,F,F
no yet,F,F,F,F,F,F,F,T,F
i think u reserved for canaught place,F,F,F,F,T,F,F,F,F
What are the restaurants available for home delivery around my location.,T,F,F,F,F,F,F,F,F
bus tickets,F,F,F,F,F,T,F,F,F
Men,F,F,F,F,F,F,F,F,T
how will you remind me.by call or sms,F,F,T,F,F,F,F,F,F
swimming clubs nearby my location,F,F,F,F,T,F,F,F,F
Nearest metro station from delhi cantt,F,F,F,F,F,T,F,F,F
hi any offers,T,F,F,T,F,T,T,F,F
akash dont send always this shitty messages to me,F,F,F,F,F,F,F,T,F
i can not see any money in my wallet,T,T,F,T,F,T,T,F,F
for prepaid recharge,F,F,T,F,F,F,F,F,F
I'm planning to go in train around 3pm from TIR To MAQ,F,F,F,F,F,T,F,F,F
thank you sis,F,F,F,F,F,F,F,T,F
Car cover,F,F,F,F,F,F,F,F,T
"can you help me find a branch of indian bank in and around 10km from bits-pilani, hyderabad campus?",F,F,F,F,T,F,F,F,F
i need help with flights,F,F,F,F,F,T,F,F,F
bott,F,F,F,F,F,F,F,T,F
which platform is train 12010 coming in surat,F,F,F,F,F,T,F,F,F
can you plz get me a honda service center with timings and contact number nearby,F,F,F,F,T,F,F,F,F
i am soory,F,F,F,F,F,F,F,T,F
will you call me?,F,F,T,F,F,F,F,F,F
just schedule,F,F,T,F,F,F,F,F,F
hi..may i know the terms and conditions for 75 cash back on cab rides?,F,F,F,F,F,T,F,F,F
allahabad railway junction,F,F,F,F,F,T,F,F,F
kindly book the hotel i inquired about yesterday,F,F,F,F,F,T,F,F,F
there is no cash,F,F,F,F,T,F,F,F,T
I want to cancel the ticket of train my plan was change,F,F,F,F,F,T,F,F,F
dont call me at 6:10 i already wake up,F,F,T,F,F,F,F,F,F
boss,F,F,F,F,F,F,F,T,F
please give iternary for next day,F,F,F,F,F,T,F,F,F
hey listen uo,F,F,F,F,F,F,F,T,F
aruku,F,F,F,F,F,T,F,F,F
gm miss archana,F,F,F,F,F,F,F,T,F
hello pooja. why i am not able to book uber cab,F,F,F,F,F,T,F,F,F
can i home service,F,T,F,F,F,F,F,F,F
you are robot or human,F,F,F,F,F,F,F,T,F
how's you,F,F,F,F,F,F,F,T,F
review of commando 2,F,F,F,T,F,F,F,F,F
haptik,F,F,F,F,F,F,F,T,F
whats your name,F,F,F,F,F,F,F,T,F
i will pay later,T,F,F,T,F,T,T,F,F
hmmm. that's alright. you can tell me the shops.,F,F,F,F,T,F,F,F,F
Hi pls dont send me these reminders untill i tell you to,F,F,T,F,F,F,F,F,F
Can u help with hourly base rooms for unmarried couple in location from andheri to borivali,F,F,F,F,F,T,F,F,F
cancel 5:35am on wed 01 march,F,F,F,T,F,T,F,F,F
you are such a saver,F,F,F,F,F,F,F,T,F
should i contact u or someone else,F,F,F,F,F,F,F,T,F
Which is the movie getting released today,F,F,F,T,F,F,F,F,F
and another one,F,F,T,F,F,F,F,F,F
Pay cc bill tomorrow at 11 am,F,F,T,F,F,F,F,F,F
meeting at fusion 9 at 7.09pm today,F,F,T,F,F,F,F,F,F
can you remind me by 10 30,F,F,T,F,F,F,F,F,F
Are they veg,T,F,F,F,F,F,F,F,F
yes ankita,F,F,F,F,F,F,F,T,F
8:30am monady to friday,F,F,T,F,F,F,F,F,F
these 3,F,F,F,F,F,F,F,T,F
can you change the time of the reminder for taking my medicines,F,F,T,F,F,F,F,F,F
okay..this means that i will get a discount of 75 when i will do transaction through paytm n all..??,F,F,F,T,F,T,T,F,F
I need a plumber,F,T,F,F,F,F,F,F,F
rajyarani,F,F,F,F,F,T,F,F,F
yeah .i can understand,F,F,F,F,F,F,F,T,F
my last day today to pay bill,F,F,T,F,F,F,F,F,F
this is not colaba,F,F,F,F,T,F,F,F,F
Thanks for the reminder..from now on i dont need any reminder,F,F,T,F,F,F,F,F,F
"		i would like to cancel my drink water reminder reminder for sat, 04 march at every 2 hours from 10:00 am to 8:00 pm. { reminder_list: 707923-707924-707925, user_id: 1982423, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
हमको टिकट बुक कराना है तो कया करना पडेगा,F,F,F,F,F,T,F,F,F
no 	that is fine	the website is not secure to pay the bill online.	anyways thanks for your time	cheers 😃,F,F,F,F,F,F,T,F,F
where is my train no 75717,F,F,F,F,F,T,F,F,F
Set the same for  1.32 pm,F,F,T,F,F,F,F,F,F
thank you..,F,F,F,F,F,F,F,T,F
Kanpur to Lucknow trains for immediately,F,F,F,F,F,T,F,F,F
not needed,F,F,F,F,F,F,F,T,F
k tnx,F,F,F,F,F,F,F,T,F
ohh,F,F,F,F,F,F,F,T,F
ticket book kaise krni hai,F,F,F,F,F,T,F,F,F
191112,F,F,F,F,F,T,F,F,F
yes i received,F,F,F,F,F,F,F,T,F
movie,F,F,F,T,F,F,F,F,F
at 9.30am,F,F,T,F,F,F,F,F,F
hey can u cancel my last wake up reminder,F,F,T,F,F,F,F,F,F
movies in faridabad,F,F,F,T,F,F,F,F,F
just remind me at 8:30 am that i have to my mummy,F,F,F,F,F,F,T,F,F
and don't cancel it,F,F,F,F,F,T,F,F,F
visakhapatnam  to hyderabad 6th march trains,F,F,F,F,F,T,F,F,F
What are Airtel postpaid data offers,F,F,F,F,F,F,T,F,F
could you help me to find out any indian restaurant near by this area?,T,F,F,F,F,F,F,F,F
ok i wll let u kno,F,F,T,F,T,F,F,F,F
ok in kotkpurra i can ise,T,T,F,T,T,T,F,F,F
how do you look like?,F,F,F,F,F,F,F,T,F
Go to nagpur,F,F,F,F,F,T,F,F,F
Hi i want to know mumbai to guwahati flight ticket rates on 5 th oct,F,F,F,F,F,T,F,F,F
offers on bill pay.,F,F,F,F,F,F,T,F,F
lucknow to indore  flight	on 10 of march	any low cost,F,F,F,F,F,T,F,F,F
What is the megapixel of camera in the watch,F,F,F,F,F,F,F,F,T
is ot inclusive all taxes,F,F,F,F,F,T,F,F,F
Dominoz,T,F,F,F,F,F,F,F,F
i need a parlour for ladies near my location,F,F,F,F,T,F,F,F,F
i have booked table yesterday but i didn't get any sms confirmation as i had got earlier,T,F,F,F,F,F,F,F,F
delhi,F,F,F,T,T,T,F,F,F
I want to plan a trip to Dharmshala. Triund Trek especially.,F,F,F,F,F,T,F,F,F
Nearest restaurant plz,T,F,F,F,F,F,F,F,F
delhi to moradabad,F,F,F,F,F,T,F,F,F
choose pickup isn't working,F,F,F,F,F,T,F,F,F
i want to stop the wake up call,F,F,T,F,F,F,F,F,F
dentist,F,F,F,F,T,F,F,F,F
how much cash back for logan movie today?,F,F,F,T,F,F,F,F,F
No I want nearest Indian bank branch,F,F,F,F,T,F,F,F,F
set reminder for daily,F,F,T,F,F,F,F,F,F
hi neha can you show me the list of restaurants available near my location,T,F,F,F,F,F,F,F,F
5758 train kakinada thirupathi pa passenger,F,F,F,F,F,T,F,F,F
Is there any discount on samsung gear fit 2 band,F,F,F,F,F,F,F,F,T
dominos buy 1 get 1 free coupon code,T,F,F,F,F,F,F,F,F
Bus tickets?,F,F,F,F,F,T,F,F,F
same to you,F,F,F,F,F,F,F,T,F
Show me the best bus price for Hyderabad to Mysore today,F,F,F,F,F,T,F,F,F
"Catz power bank 13000 mah with stand function,digital LCD and led torch",F,F,F,F,F,F,F,F,T
less than that,F,F,F,F,F,T,F,F,F
check for jana shatabdi,F,F,F,F,F,T,F,F,F
can u call me now?,F,F,T,F,F,F,F,F,F
wait i don't have,F,F,F,F,F,F,F,T,F
can i get the deals on body spa,F,T,F,F,F,F,F,F,F
:(,F,F,F,F,F,F,F,T,F
new movie?,F,F,F,T,F,F,F,F,F
i want pizza,T,F,F,F,F,F,F,F,F
i have one more ticket but it is booked from other account...can u cancle it if i provide u details??,F,F,F,T,F,T,F,F,F
86565 57064 pnr,F,F,F,F,F,T,F,F,F
search party place for me in delhi in the eve plz,F,F,F,F,T,F,F,F,F
pratap nagar metro station delhi,F,F,F,F,T,T,F,F,F
yes plz check,F,F,F,F,F,F,F,T,F
Can u shw me best 4g plan internet plans for airtel,F,F,F,F,F,F,T,F,F
Can you check terminal for above flight pls,F,F,F,F,F,T,F,F,F
money will get deducted from my ola money ?,F,F,F,F,F,T,F,F,F
Ya I am asking the mobile phones with upgraded features below rs. 5000,F,F,F,F,F,F,F,F,T
Nearby icici bank,F,F,F,F,T,F,F,F,F
kaise  o  ap,F,F,F,F,F,F,F,F,F
Set a reminder for hr meeting on thursday on 3:20pm,F,F,T,F,F,F,F,F,F
"		i would like to cancel my wake up call for sun, 05 march at 10:30 am { reminder_list: 714933, user_id: 1393992, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
i need a enquiry of andhra bank,F,F,F,F,F,F,F,F,T
hope to have you only to assist me.,F,F,F,F,F,F,F,T,F
whyhave you stopped calling mefor reminding to drunk water,F,F,T,F,F,F,F,F,F
wts the prise from hyd to lucknow on 17 june17,F,F,F,F,F,T,F,F,F
Book train tiket,F,F,F,F,F,T,F,F,F
"		i would like to cancel my wake up call for everyday at 05:30 am { reminder_list: 631434, user_id: 1961281, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
thnx,F,F,F,F,F,F,F,T,F
nearby theater?,F,F,F,T,T,F,F,F,F
thank you so much haptic for your reminders and keeping me up dated. can you plz give me a wake up call today at 8:30 am?,F,F,T,F,F,F,F,F,F
no.thnx,F,F,F,F,F,F,F,T,F
if you have given me the recharge then you have to take the responsibility to reimburse me the deducted amount,F,F,F,F,F,F,T,F,F
thanks done,F,F,F,F,F,F,F,T,F
"		i would like to cancel my drink water reminder reminder for everyday at every 30 minutes from 10:00 am to 8:00 pm. { reminder_list: 654593, user_id: 1966821, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
burger,T,F,F,F,F,F,F,F,F
I want to know the current running train status for swarnrekha express on 11th sep at 6:30 am,F,F,F,F,F,T,F,F,F
My ticket,F,F,F,F,F,T,F,F,F
again u want this,F,F,F,F,F,F,F,T,F
Can u book today the technician to repair laptop which manal discussed yesterday?,F,T,F,F,F,F,F,F,F
Yes please set,F,F,T,F,F,F,F,F,F
can you help me find one pls,F,F,F,F,T,F,F,F,F
why the payment getting failed,F,F,F,F,F,T,T,F,F
tats it,F,F,F,F,F,F,F,T,F
how to activate dnd in my aircel number?,F,F,F,F,F,F,T,F,F
Check for veg resturant,T,F,F,F,F,F,F,F,F
please show me trains from sur to pune for sleeper (sl) on 05-03-2017.,F,F,F,F,F,T,F,F,F
hii gaurav,F,F,F,F,F,F,F,T,F
Nearest petrol bunk,F,F,F,F,T,F,F,F,F
so what's your earning model right now?,F,F,F,F,F,F,F,F,T
wt is this app about,F,F,F,F,F,F,F,T,F
ok but south indian idli,T,F,F,F,F,F,F,F,F
hellow,F,F,F,F,F,F,F,T,F
Hi pls stop my water reminders for a time being.,F,F,T,F,F,F,F,F,F
San  Francisco flight,F,F,F,F,F,T,F,F,F
could i plz cancel all my reminders?,F,F,T,F,F,F,F,F,F
kk no need good bye nd gud nit,F,F,F,F,F,F,F,T,F
hi gloria,F,F,F,F,F,F,F,T,F
can you help me my ticet conformation,F,F,F,F,F,T,F,F,F
extremely overpriced.,T,F,F,F,F,T,F,F,F
running status of 12482,F,F,F,F,F,T,F,F,F
hope cab booked as requested yesterday,F,F,F,F,F,T,F,F,F
tha ks a ton,F,F,F,F,F,F,F,T,F
i want to pay mobile is der any offer available,F,F,F,F,F,F,T,F,F
I want to leave kolkata on 26th via rajdhani or duranto to delhi,F,F,F,F,F,T,F,F,F
What's the status ?,F,F,F,T,F,F,F,F,F
I liked above one bt its not available in my size thanks,F,F,F,F,F,F,F,F,T
I dont want calls from haptik at 11pm for medicine reminder,F,F,T,F,F,F,F,F,F
soo..,F,F,F,F,F,F,F,T,F
500 rs is my budget,F,F,F,T,F,T,F,F,F
hindi me baat karoge aap ?,F,F,F,F,F,F,F,T,F
hiee i want reminder about subject,F,F,T,F,F,F,F,F,F
how much i paid any discount,F,F,F,F,F,T,T,F,F
please show me one way flights from goa to hyderabad 		onward date - 29 march,F,F,F,F,F,T,F,F,F
"i need a reminder ......after 2 hr , can help me with this?",F,F,T,F,F,F,F,F,F
Suggest bus for delhi to udaipue non ac sleeper,F,F,F,F,F,T,F,F,F
i need to hire a car 3 days,F,F,F,F,T,F,F,F,F
tell me of gandhi nagar,F,F,F,F,T,T,F,F,F
from mangalore to bangalore flight fare,F,F,F,F,F,T,F,F,F
thanks for the details,F,F,F,F,F,F,F,T,F
reason: have to update my brother birthday pic in way2sms,F,F,T,F,F,F,F,F,F
what are you doing,F,F,F,F,F,F,F,T,F
baahubali 2,F,F,F,T,F,F,F,F,F
Mohini,F,T,F,F,F,F,F,F,F
Train from kochi to tvm,F,F,F,F,F,T,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 1 hour from 0:00 am to 8 am. { reminder_list: 570956, user_id: 1939792, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
whr offers i have,T,T,F,T,T,T,F,F,F
any offer for train,F,F,F,F,F,T,F,F,F
check 4pm to 5 pm spice jet flight,F,F,F,F,F,T,F,F,F
tell me a dentist near mw,F,F,F,F,T,F,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 45 minutes from 10:00 am to 8:00 pm. { reminder_list: 692910, user_id: 1978811, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
hebbuli theater's,F,F,F,T,F,F,F,F,F
"Please disable this reminder , thanks",F,F,T,F,F,F,F,F,F
sleeper non ac,F,F,F,F,F,T,F,F,F
with offers,F,F,F,T,F,T,T,F,F
nope that was good.. thanks for the suggestion,F,F,F,F,F,F,F,T,F
Hi...can u please tell the procedure to book hotel at vaishno devi,F,F,F,F,F,T,F,F,F
lekin google map me shri motors showroom pda hai,F,F,F,F,T,F,F,F,F
30people,T,F,F,T,F,T,F,F,F
Goa flight tickets for next weekend sat sun,F,F,F,F,F,T,F,F,F
sir abhi check kiya pahuch chuka hai sir thank you sir,F,F,F,F,F,F,F,T,F
we talked yesterday,F,F,F,F,F,F,F,T,F
refer and earn applicable on muvi tickets,F,F,F,T,F,F,F,F,F
i've done this myself,F,F,F,F,F,F,F,T,F
fix more things,F,T,F,F,F,F,F,F,F
but i have to pay in check,F,F,F,F,F,T,F,F,F
"i am not getting any notification ,call etc for water reminder",F,F,T,F,F,F,F,F,F
Any flight between  raipur banglore raipur of air india,F,F,F,F,F,T,F,F,F
Departure from Mumbai to Kerala Kochi on 28th Nov 2016 evening,F,F,F,F,F,T,F,F,F
32 inch,F,F,F,F,F,F,F,F,T
bap re bap so big name no pranay,F,F,F,F,F,F,F,F,F
m looking for sweet bengal,T,F,F,F,T,F,F,F,F
dishes,T,F,F,F,F,F,F,F,F
haptic is known for virtual assistant. right?,F,F,F,F,F,F,F,T,F
"		i would like to cancel my medicine reminder for everyday at 02:10 pm { reminder_list: 637855, user_id: 1961865, task_name: medicine, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
by mistake click tht,F,F,F,F,F,F,F,T,F
but it's expensive here,F,T,F,T,F,T,F,F,F
any offer on train booking,F,F,F,F,F,T,F,F,F
hotel central inn,F,F,F,F,F,T,F,F,F
Change the reminder,F,F,T,F,F,F,F,F,F
can u tell d review foe jollyllb?,F,F,F,T,F,F,F,F,F
nearest cafe,F,F,F,F,T,F,F,F,F
jio ka mobipe 999 wala dikhao i wana see about that,F,F,F,F,F,F,T,F,F
100,F,F,F,F,F,F,T,F,F
my gift cupan is expired please cheque,F,F,F,T,F,T,T,F,F
Smart watch high price 1000 to 5000,F,F,F,F,F,F,F,F,T
are u in delhi?,F,F,F,F,T,F,F,F,T
i mentioned,F,F,F,F,F,F,F,T,F
lunch cost,T,F,F,F,F,F,F,F,F
Plz check hubli to Bangalore tickets on 9th of Dis month,F,F,F,F,F,T,F,F,F
Not right now. Can u remind me remind me,F,F,T,F,F,F,F,F,F
ok bye.,F,F,F,F,F,F,F,T,F
i didn't get cash back,F,F,F,F,F,T,F,F,F
ltt,F,F,F,F,F,T,F,F,F
yup,F,F,F,F,F,F,F,T,F
I want to buy wrist watch for men,F,F,F,F,F,F,F,F,T
pls check my one status,F,F,F,F,F,T,F,F,F
"hi, u can stop the alarm of 8am from tomorrow.",F,F,T,F,F,F,F,F,F
is there any offers on postpaid bill,F,F,F,F,F,F,T,F,F
nearest pnb atm,F,F,F,F,T,F,F,F,F
10 am ?,T,F,F,T,F,T,F,F,F
hukka parlour nearby iskon?,F,F,F,F,T,F,F,F,F
I want to book tour package,F,F,F,F,F,T,F,F,F
cashback??,F,F,F,T,F,T,T,F,F
rajasthan,T,T,F,T,T,T,T,F,F
Can u find if bus booking for 28th october is available,F,F,F,F,F,T,F,F,F
evwryday,F,F,T,F,F,F,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 1 hour from 10:00 am to 8:00 pm. { reminder_list: 689130, user_id: 1978656, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
find,F,F,F,F,T,F,F,F,F
Pls tell me a good non veg restaurant in pollachi - govindapuram route Tamil nadu,T,F,F,F,F,F,F,F,F
want restaurants near vangri lake,T,F,F,F,F,F,F,F,F
When can I book tatkal tickets,F,F,F,F,F,T,F,F,F
ticket price,F,F,F,T,F,T,F,F,F
Kolkata flight today,F,F,F,F,F,T,F,F,F
whether my ticket is confirmed or not,F,F,F,F,F,T,F,F,F
kr do,F,F,F,F,F,F,F,T,F
show in rajahmundry?,F,F,F,F,F,T,F,F,F
can you tell me that r15 v3 launch date in india,F,F,F,F,F,F,F,F,T
"Nearest hotel at Nauni,Solan",F,F,F,F,F,T,F,F,F
where is print out,F,F,F,F,F,T,F,F,F
Varsha please stop my reminder after every 30 mins,F,F,T,F,F,F,F,F,F
will i get rs. 75 cash back if i go for ubergo?,F,F,F,F,F,T,F,F,F
Can you give me information about trains from kadapa to chennai,F,F,F,F,F,T,F,F,F
I wanna buy magazine,F,F,F,F,F,F,F,F,T
tomorrow delhi,F,F,F,F,F,T,F,F,F
any restaurant delivery in bankra,T,F,F,F,F,F,F,F,F
every 1 hours,F,F,T,F,F,F,F,F,F
could u place an order with kfc for a five in one meal box,T,F,F,F,F,F,F,F,F
"		i would like to cancel my to-do: to read for everyday at 09:00 am { reminder_list: 582828, user_id: 1944925, task_name: to_do, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
abhi nhi,F,F,F,F,F,F,F,F,F
I have cancelled this reminder,F,F,T,F,F,F,F,F,F
"sent me jpeg,png photo",F,F,F,F,F,F,F,F,T
wheat pasta?,T,F,F,F,F,F,F,F,F
i want a tour package,F,F,F,F,F,T,F,F,F
hi gaurav can you please turn off the reminders?,F,F,T,F,F,F,F,F,F
it's actually a table 2 chairs and 2 stools.. will that be fine!?,F,F,F,F,F,F,T,F,F
whether my uber payment mode is paytm or not,F,F,F,F,F,T,F,F,F
would like to know ...walkable hotels for lunch dinner,T,F,F,F,F,F,F,F,F
81568112370,F,F,F,F,F,F,T,F,F
i asked from jolly llb not for jolly llb2,F,F,F,T,F,F,F,F,F
Railway ticket,F,F,F,F,F,T,F,F,F
i just want clarification,F,F,F,F,F,F,F,T,F
How to get Vodafone loan,F,F,F,F,F,F,T,F,F
u can't book the rentals,F,F,F,F,F,T,F,F,F
is beauty and the beast coming in 3d in kolkata?,F,F,F,T,F,F,F,F,F
"elite prominade, bangalore",F,F,F,F,F,T,F,F,F
Can you do web check-in for me?,F,F,F,F,F,T,F,F,F
i wann nearest atm of bank of baroda......,F,F,F,F,T,F,F,F,F
ok thanku so much sir,F,F,F,F,F,F,F,T,F
old pasport office,F,F,F,F,T,F,F,F,F
i want to know about hotels in vashi area navi mumbai,F,F,F,F,F,T,F,F,F
please cancel the medicine reminder,F,F,T,F,F,F,F,F,F
bolo,F,F,F,F,F,F,F,F,F
meenakshi i forgot to mention phone number in my deliver address.....do u have the facility to update it with them,T,F,F,F,F,F,F,F,F
"sorry,pnr status this number",F,F,F,F,F,T,F,F,F
u tran,F,F,F,F,F,T,F,F,F
Give the adess of mg road service center and kothrud service center,F,T,F,F,F,F,F,F,F
say,F,F,F,F,F,F,F,T,F
Check in on 10th,F,F,F,F,F,T,F,F,F
How to reach Bhuj from rajkot,F,F,F,F,F,T,F,F,F
glad meaning,F,F,F,F,F,F,F,T,F
wake me up today at 6 am,F,F,T,F,F,F,F,F,F
thank you sir,F,F,F,F,F,F,F,T,F
i need to order a pastry,T,F,F,F,F,F,F,F,F
oh!!!,F,F,F,F,F,F,F,T,F
Send me details about lumia 640 xl lte,F,F,F,F,F,F,F,F,T
is there any offer today,F,F,F,T,F,T,T,F,F
byeee,F,F,F,F,F,F,F,T,F
my recharge was successful,F,F,F,F,F,F,T,F,F
i know mr.harsh..,F,F,F,F,F,F,F,T,F
bhai usa ka visa chyie,F,F,F,F,F,F,F,F,F
please set a call reminder,F,F,T,F,F,F,F,F,F
train no:11058,F,F,F,F,F,T,F,F,F
can u confirm status of my ticket,F,F,F,F,F,T,F,F,F
i'm feeling lonely,F,F,F,F,F,F,F,F,T
Where is the alarm,F,F,T,F,F,F,F,F,F
to pay someone tomorroq,F,F,T,F,F,F,F,F,F
tata sky and amount 3135,F,F,F,F,F,F,T,F,F
"dadar, mumbai",T,T,F,T,T,T,F,F,F
ibwant a restaurant,T,F,F,F,F,F,F,F,F
ok mam cheak where is my 37 cashback,F,F,F,F,F,F,T,F,F
not may,F,F,F,F,F,F,F,T,F
Please suggest some Nikon products in same budget,F,F,F,F,F,F,F,F,T
Please set reminders,F,F,T,F,F,F,F,F,F
Can I get some tea in belapur delivered,T,F,F,F,F,F,F,F,F
tiny tot school,F,F,F,F,T,F,F,F,F
hey wt is d status of,F,F,F,F,F,T,F,F,F
Can u find icici atm,F,F,F,F,T,F,F,F,F
Free mobile recharge,F,F,F,F,F,F,T,F,F
tq..,F,F,F,F,F,F,F,T,F
i have filled up the form,F,F,F,F,F,F,F,T,F
pnrstatus,F,F,F,F,F,T,F,F,F
Please tell me train timings of trains from palakkad to ettimadai on tomorrow,F,F,F,F,F,T,F,F,F
its provides services from agra to delhi...,F,F,F,F,F,T,F,F,F
I want to go to shirdi from bina or bhopal by train in sleeper coach on or around 3 nov.,F,F,F,F,F,T,F,F,F
"		i would like to cancel my drink water reminder reminder for everyday at every 30 minutes from 10:00 am to 8:00 pm. { reminder_list: 706527, user_id: 1981826, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
"Heyy. Will u please find me a train from Sevagram to Warora, for today?",F,F,F,F,F,T,F,F,F
Can you remind me when the tickets of ISL opening ceremony is available in book my show?,F,F,F,T,F,F,F,F,F
Want to know departure time of train,F,F,F,F,F,T,F,F,F
any offers ?,F,F,F,T,F,T,T,F,F
once a week,F,F,T,F,F,F,F,F,F
Need pizza,T,F,F,F,F,F,F,F,F
any extra charges for tickit booking,F,F,F,F,F,T,F,F,F
call to manish ss milling tomorrow 11am morning,F,F,T,F,F,F,F,F,F
yesssss,F,F,F,F,F,F,F,T,F
Hair dress or nearby,F,F,F,F,F,F,F,F,T
Onlu iphone7 plus jet black 128gb,F,F,F,F,F,F,F,F,T
maybe for delivery,T,F,F,F,F,F,F,F,F
hello i haven't got respond from your backend about the cashback offrt,F,F,F,F,F,T,F,F,F
hi! i need to schedule a pick up and drop service.{task},F,F,F,F,F,T,F,F,F
Remind me to check my WhatsApp,F,F,T,F,F,F,F,F,F
can i send money from freecharge account to bank,F,F,F,F,T,F,F,F,T
we need good plumber i live in apartment,F,T,F,F,F,F,F,F,F
can you suggest me??,F,F,F,F,F,F,F,T,F
I want to buy a gift for my girlfrd on his birthday budget to about 200 to 300,F,F,F,F,F,F,F,F,T
hello,F,F,F,F,F,F,F,T,F
ap mujhe bajaj finace ki no cost emi wala mobile suggest kar sakte hai,F,F,F,F,F,F,F,F,F
Want to book tatkal ticket for 7th oct,F,F,F,F,F,T,F,F,F
how do i get from bhayander station to shree l r tiwari college of engineering?,F,F,F,F,F,T,F,F,F
i need d money to withdraw to my bank account,F,F,F,F,F,T,T,F,F
Train time,F,F,F,F,F,T,F,F,F
trichy,F,F,F,F,T,T,F,F,F
second class sitting,F,F,F,F,F,T,F,F,F
chattisgarh express ambala pe rukti hai,F,F,F,F,F,T,F,F,F
Heyy can you tell me from where can i order a good salad? Or a salad on discount?,T,F,F,F,F,F,F,F,F
all upcoming reminders,F,F,T,F,F,F,F,F,F
i dnt need a ride now...,F,F,F,F,F,T,F,F,F
u order food for me i m in station  i still don't  get,F,F,F,F,F,T,F,F,F
6th,T,F,T,T,F,T,F,F,F
😂 😂,F,F,F,F,F,F,F,T,F
Near by photo studio,F,F,F,F,T,F,F,F,F
i intend to order a sub in the evening. can i place an order now?,T,F,F,F,F,F,F,F,F
want to buk a cab,F,F,F,F,F,T,F,F,F
"		i would like to cancel my wake up call for mon, 06 march at 06:22 am { reminder_list: 702308, user_id: 1981405, task_name: wakeup, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
i don't won't now sorry,F,F,F,F,F,F,F,T,F
haptik??,F,F,F,F,F,F,F,T,F
gm...,F,F,F,F,F,F,F,T,F
Give me pink movie price rates in PVR and velocity,F,F,F,T,F,F,F,F,F
Ok do i have any birthday reminder,F,F,T,F,F,F,F,F,F
can i give feedback now?,F,F,F,F,F,F,F,T,F
hey can u tell me some health tips,F,F,F,F,F,F,F,F,T
punjabi dhaba,T,F,F,F,F,F,F,F,F
Hey I want to book a mini bus from Baroda to anklewar,F,F,F,F,F,T,F,F,F
remember me to deposit cheque,F,F,T,F,F,F,F,F,F
alarm for komal set?,F,F,T,F,F,F,F,F,F
which train tickets have offer,F,F,F,F,F,T,F,F,F
i don't want more reminder,F,F,T,F,F,F,F,F,F
I want to buy Moto 360 Gen2,F,F,F,F,F,F,F,F,T
hello deepti it should be around morning 3:50 a.m,F,F,T,F,F,F,F,F,F
"i would like to cancel my drink water reminder reminder for everyday at every 30 minutes from 10:00 am to 8:00 pm. { reminder_list: 685220, user_id: 1976399, task_name: drink_water, offset: 0, api_name: exotel }",F,F,T,F,F,F,F,F,F
"Cheapest flight option from Kolkata to Chennai, on 17th/18th September",F,F,F,F,F,T,F,F,F
great. thanks a lot. have a nice day,F,F,F,F,F,F,F,T,F
when will i get the talk time for the recharging,F,F,F,F,F,F,T,F,F
